time,CO2,controller,scenario,run
30600.0,1167284.8,static,medium_extended,09
31500.0,1165787.4,static,medium_extended,09
32400.0,1140968.8,static,medium_extended,09
33300.0,1118774.4,static,medium_extended,09
34200.0,1186611.6,static,medium_extended,09
35100.0,1116487.9,static,medium_extended,09
36000.0,1207370.0,static,medium_extended,09
36900.0,1177189.0,static,medium_extended,09
37800.0,1200953.5,static,medium_extended,09
38700.0,1216533.5,static,medium_extended,09
39600.0,1177338.4,static,medium_extended,09
40500.0,1200204.9,static,medium_extended,09
41400.0,1179690.9,static,medium_extended,09
42300.0,1087426.6,static,medium_extended,09
0.0,2496.94,static,medium_extended,10
900.0,1126937.0,static,medium_extended,10
1800.0,1209773.6,static,medium_extended,10
2700.0,1201072.0,static,medium_extended,10
3600.0,1202730.9,static,medium_extended,10
4500.0,1096384.8,static,medium_extended,10
5400.0,1315378.6,static,medium_extended,10
6300.0,1191664.4,static,medium_extended,10
7200.0,1192880.2,static,medium_extended,10
8100.0,1198952.9,static,medium_extended,10
9000.0,1206681.1,static,medium_extended,10
9900.0,1177040.4,static,medium_extended,10
10800.0,1210920.1,static,medium_extended,10
11700.0,1166162.4,static,medium_extended,10
12600.0,1214866.0,static,medium_extended,10
13500.0,1161661.2,static,medium_extended,10
14400.0,1149486.4,static,medium_extended,10
15300.0,1198272.2,static,medium_extended,10
16200.0,1249556.5,static,medium_extended,10
17100.0,1253164.6,static,medium_extended,10
18000.0,1248971.5,static,medium_extended,10
18900.0,1198865.9,static,medium_extended,10
19800.0,1219512.2,static,medium_extended,10
20700.0,1207056.5,static,medium_extended,10
21600.0,1283588.6,static,medium_extended,10
22500.0,1163630.1,static,medium_extended,10
23400.0,1209606.8,static,medium_extended,10
24300.0,1200100.9,static,medium_extended,10
25200.0,1233515.9,static,medium_extended,10
26100.0,1212537.4,static,medium_extended,10
27000.0,1198598.5,static,medium_extended,10
27900.0,1224196.9,static,medium_extended,10
28800.0,1163346.2,static,medium_extended,10
29700.0,1237134.0,static,medium_extended,10
30600.0,1171045.2,static,medium_extended,10
31500.0,1303426.6,static,medium_extended,10
32400.0,1167821.9,static,medium_extended,10
33300.0,1185068.8,static,medium_extended,10
34200.0,1135522.2,static,medium_extended,10
35100.0,1170034.5,static,medium_extended,10
36000.0,1276613.2,static,medium_extended,10
36900.0,1139318.4,static,medium_extended,10
37800.0,1220732.2,static,medium_extended,10
38700.0,1162947.6,static,medium_extended,10
39600.0,1156511.0,static,medium_extended,10
40500.0,1151526.9,static,medium_extended,10
41400.0,1185627.1,static,medium_extended,10
42300.0,1172714.8,static,medium_extended,10
0.0,2090.79,static,very_high,01
900.0,2771540.8,static,very_high,01
1800.0,2749478.2,static,very_high,01
2700.0,2871485.2,static,very_high,01
3600.0,2816670.0,static,very_high,01
4500.0,2638226.0,static,very_high,01
5400.0,2813417.2,static,very_high,01
6300.0,2721463.0,static,very_high,01
7200.0,2663063.2,static,very_high,01
8100.0,2859212.5,static,very_high,01
9000.0,2626606.8,static,very_high,01
9900.0,2736775.8,static,very_high,01
10800.0,2812149.8,static,very_high,01
11700.0,2779421.5,static,very_high,01
12600.0,2762321.0,static,very_high,01
13500.0,2784300.5,static,very_high,01
0.0,2157.75,static,very_high,02
900.0,2679685.8,static,very_high,02
1800.0,2687451.0,static,very_high,02
2700.0,2682092.0,static,very_high,02
3600.0,2662289.2,static,very_high,02
4500.0,2820277.0,static,very_high,02
5400.0,2915719.5,static,very_high,02
6300.0,2706080.8,static,very_high,02
7200.0,2711546.0,static,very_high,02
8100.0,2800702.0,static,very_high,02
9000.0,2717494.2,static,very_high,02
9900.0,2736381.5,static,very_high,02
10800.0,2894133.5,static,very_high,02
11700.0,2880908.0,static,very_high,02
12600.0,2934976.0,static,very_high,02
13500.0,2916614.5,static,very_high,02
0.0,2142.05,static,very_high,03
900.0,2845439.2,static,very_high,03
1800.0,2837505.5,static,very_high,03
2700.0,2760200.8,static,very_high,03
3600.0,2738397.5,static,very_high,03
4500.0,2773241.5,static,very_high,03
5400.0,2828734.5,static,very_high,03
6300.0,2845324.0,static,very_high,03
7200.0,2807477.2,static,very_high,03
8100.0,2897804.2,static,very_high,03
9000.0,2796996.8,static,very_high,03
9900.0,2622310.5,static,very_high,03
10800.0,2800035.5,static,very_high,03
11700.0,2723244.8,static,very_high,03
12600.0,2689388.5,static,very_high,03
13500.0,2861406.8,static,very_high,03
0.0,2163.79,static,very_high,04
900.0,2650237.0,static,very_high,04
1800.0,2711142.8,static,very_high,04
2700.0,2714540.8,static,very_high,04
3600.0,2735777.2,static,very_high,04
4500.0,2826776.2,static,very_high,04
5400.0,2906235.8,static,very_high,04
6300.0,2742814.8,static,very_high,04
7200.0,2784082.5,static,very_high,04
8100.0,2833944.0,static,very_high,04
9000.0,2704676.8,static,very_high,04
9900.0,2879734.0,static,very_high,04
10800.0,2814749.2,static,very_high,04
11700.0,2767888.8,static,very_high,04
12600.0,2749227.2,static,very_high,04
13500.0,2798397.0,static,very_high,04
0.0,2132.65,static,very_high,05
900.0,2838174.8,static,very_high,05
1800.0,2689187.2,static,very_high,05
2700.0,2766382.8,static,very_high,05
3600.0,2655009.0,static,very_high,05
4500.0,2826171.0,static,very_high,05
5400.0,2877940.8,static,very_high,05
6300.0,2782528.5,static,very_high,05
7200.0,2718398.8,static,very_high,05
8100.0,2865578.2,static,very_high,05
9000.0,2793125.0,static,very_high,05
9900.0,2663036.5,static,very_high,05
10800.0,2865719.5,static,very_high,05
11700.0,2793196.2,static,very_high,05
12600.0,2652114.2,static,very_high,05
13500.0,2799920.5,static,very_high,05
0.0,2088.77,static,very_high,06
900.0,2830952.2,static,very_high,06
1800.0,2720408.0,static,very_high,06
2700.0,2769282.8,static,very_high,06
3600.0,2766045.5,static,very_high,06
4500.0,2727802.5,static,very_high,06
5400.0,2907955.5,static,very_high,06
6300.0,2761974.0,static,very_high,06
7200.0,2771485.8,static,very_high,06
8100.0,2830403.0,static,very_high,06
9000.0,2843932.5,static,very_high,06
9900.0,2840261.2,static,very_high,06
10800.0,2759155.8,static,very_high,06
11700.0,2867061.2,static,very_high,06
12600.0,2738824.5,static,very_high,06
13500.0,2803851.0,static,very_high,06
0.0,2158.41,static,very_high,07
900.0,2750276.2,static,very_high,07
1800.0,2738189.8,static,very_high,07
2700.0,2772428.5,static,very_high,07
3600.0,2701057.0,static,very_high,07
4500.0,2850961.0,static,very_high,07
5400.0,2942500.8,static,very_high,07
6300.0,2791513.5,static,very_high,07
7200.0,2826422.5,static,very_high,07
8100.0,2825058.5,static,very_high,07
9000.0,2852874.2,static,very_high,07
9900.0,2794373.0,static,very_high,07
10800.0,2752267.0,static,very_high,07
11700.0,2692488.2,static,very_high,07
12600.0,2802341.5,static,very_high,07
13500.0,2913770.5,static,very_high,07
0.0,2230.19,static,very_high,08
900.0,2723211.5,static,very_high,08
1800.0,2608666.2,static,very_high,08
2700.0,2839341.8,static,very_high,08
3600.0,2915769.8,static,very_high,08
4500.0,2719639.5,static,very_high,08
5400.0,2922615.8,static,very_high,08
6300.0,2777548.0,static,very_high,08
7200.0,2827723.5,static,very_high,08
8100.0,2766689.0,static,very_high,08
9000.0,2847550.8,static,very_high,08
9900.0,2766845.8,static,very_high,08
10800.0,2851458.0,static,very_high,08
11700.0,2824342.5,static,very_high,08
12600.0,2682636.5,static,very_high,08
13500.0,2815402.8,static,very_high,08
0.0,2353.28,static,very_high,09
900.0,2730067.2,static,very_high,09
1800.0,2734062.0,static,very_high,09
2700.0,2779602.0,static,very_high,09
3600.0,2876007.2,static,very_high,09
4500.0,2778501.5,static,very_high,09
5400.0,2960582.5,static,very_high,09
6300.0,2623969.0,static,very_high,09
7200.0,2659886.2,static,very_high,09
8100.0,2830059.5,static,very_high,09
9000.0,2702165.0,static,very_high,09
9900.0,2715600.0,static,very_high,09
10800.0,2764922.0,static,very_high,09
11700.0,2804345.8,static,very_high,09
12600.0,2666498.0,static,very_high,09
13500.0,2740042.8,static,very_high,09
0.0,2496.94,static,very_high,10
900.0,2725670.5,static,very_high,10
1800.0,2728194.8,static,very_high,10
2700.0,2753438.5,static,very_high,10
3600.0,2676522.8,static,very_high,10
4500.0,2736333.5,static,very_high,10
5400.0,2981573.0,static,very_high,10
6300.0,2770061.2,static,very_high,10
7200.0,2756106.5,static,very_high,10
8100.0,2773212.5,static,very_high,10
9000.0,2697948.8,static,very_high,10
9900.0,2785221.2,static,very_high,10
10800.0,2833473.5,static,very_high,10
11700.0,2649283.0,static,very_high,10
12600.0,2749287.8,static,very_high,10
13500.0,2906886.0,static,very_high,10
